REGION,DISTRICT,YEAR,CROP,AREA (Ha),YIELD (Mt/Ha),PRODUCTION (Mt),,
ASHANTI, Kwabre East ,2015,Plantain,1616.85,11.22,18142.83,,
ASHANTI, Offinso ,2015,Plantain,2424.77,12.24,29682.09,,
ASHANTI, Offinso North ,2015,Plantain,4545.56,12.75,57961.57,,
ASHANTI, Adansi North ,2015,Plantain,4528.39,12.24,55432.95,,
ASHANTI,Obuasi Municipal (Adansi West),2015,Plantain,939.21,11.22,10538.94,,
ASHANTI, Adansi  South (East) ,2015,Plantain,3029.7,11.22,33996.57,,
ASHANTI, Asante Akim North ,2015,Plantain,10706.95,12.75,136526.99,,
ASHANTI, Asante Akim South ,2015,Plantain,7827.73,13.06,102208.93,,
ASHANTI, K. M. A. ,2015,Plantain,920.02,11.22,10323.62,,
ASHANTI,Ejura Sekyedumase,2015,Groundnut,4607.91,1.28,5899.37,,
ASHANTI,Mampong Municipal (Sekyere West) ,2015,Groundnut,380.86,1.36,516.28,,
ASHANTI, Sekyere Central ,2015,Groundnut,223.69,1.05,235.85,,
ASHANTI, Sekyere East ,2015,Groundnut,75.21,0.98,73.63,,
ASHANTI, Sekyere Afram Plains ,2015,Groundnut,74.24,0.98,72.69,,
ASHANTI, Sekyere South ,2015,Groundnut,40.5,1.2,48.8,,
ASHANTI, Afigya Kwabre ,2015,Groundnut,23.14,1.2,27.88,,
ASHANTI, Atwima Nwabiagya ,2015,Groundnut,16.39,1.05,17.28,,
ASHANTI, Offinso ,2015,Groundnut,207.3,1.13,234.18,,
ASHANTI, Offinso North ,2015,Groundnut,592.98,1.2,714.52,,
ASHANTI,Ejura Sekyedumase,2015,Cowpea,6160.2,0.53,3235.83,,
ASHANTI,Mampong Municipal (Sekyere West) ,2015,Cowpea,589.78,0.94,553.21,,
ASHANTI, Sekyere Central ,2015,Cowpea,385.07,0.94,361.19,,
ASHANTI, Sekyere East ,2015,Cowpea,18.94,0.94,17.76,,
ASHANTI, Sekyere Afram Plains ,2015,Cowpea,82.97,0.94,77.82,,
ASHANTI, Sekyere South ,2015,Cowpea,46.89, - ,-,,
ASHANTI, Afigya Kwabre ,2015,Cowpea,36.97, - ,-,,
ASHANTI, Ahafo Ano North ,2015,Cowpea,106.41,0.94,99.81,,
ASHANTI, Atwima Nwabiagya ,2015,Cowpea,29.76,0.94,27.91,,
ASHANTI, Bosumtwe ,2015,Cowpea,70.34,0.28,19.79,,
ASHANTI, Offinso ,2015,Cowpea,207.41,0.66,136.19,,
ASHANTI, Offinso North ,2015,Cowpea,306.61,0.94,287.6,,
ASHANTI, Asante Akim North ,2015,Cowpea,64.03,0.94,60.06,,
BRONG AHAFO,Sunyani Municipal,2015,Maize,13677.15,1.72,23585.5,,
BRONG AHAFO, Sunyani West ,2015,Maize,20372.44,1.78,36351.32,,
BRONG AHAFO, Asutifi ,2015,Maize,4482.04,1.82,8151.93,,
BRONG AHAFO, Wenchi ,2015,Maize,14315.55,1.92,27420.93,,
BRONG AHAFO,Dormaa Municipal,2015,Maize,16867.4,1.78,30018.7,,
BRONG AHAFO, Dormaa East ,2015,Maize,12812.13,1.79,22916.37,,
BRONG AHAFO,Berekum,2015,Maize,11304.3,1.95,22067.94,,
BRONG AHAFO, Tano North ,2015,Maize,5078.12,1.79,9114.07,,
BRONG AHAFO, Tano South ,2015,Maize,5278.28,1.83,9678.23,,
BRONG AHAFO, Sene ,2015,Maize,7923.59,1.76,13924.76,,
BRONG AHAFO, Nkoranza South ,2015,Maize,15095.92,1.8,27202.26,,
BRONG AHAFO, Nkoranza North ,2015,Maize,18402.56,1.73,31925.48,,
BRONG AHAFO, Techiman ,2015,Maize,11178.21,2.22,24858.14,,
BRONG AHAFO, Asunafo North ,2015,Maize,5062.25,1.76,8886.65,,
BRONG AHAFO, Asunafo South ,2015,Maize,4604.61,1.75,8078.46,,
BRONG AHAFO, Jaman North ,2015,Maize,2658.54,1.72,4574.53,,
BRONG AHAFO, Jaman South ,2015,Maize,5466.98,1.83,10023.73,,
BRONG AHAFO, Kintampo North ,2015,Maize,24305.14,1.95,47459.64,,
BRONG AHAFO, Kintampo South ,2015,Maize,10069.82,1.86,18735.45,,
BRONG AHAFO, Atebubu Amantin ,2015,Maize,1577.49,2.01,3175.93,,
BRONG AHAFO, Pru ,2015,Maize,2728.2,1.69,4604.27,,
BRONG AHAFO, Tain ,2015,Maize,1989.28,1.89,3756.71,,
BRONG AHAFO, Asutifi ,2015,Rice,390,1.69,657.36,,
BRONG AHAFO,Dormaa Municipal,2015,Rice,1039.64,1.19,1237.69,,
BRONG AHAFO, Tano North ,2015,Rice,173.45,2.25,390.31,,
BRONG AHAFO, Tano South ,2015,Rice,121.94,2.19,267.05,,
BRONG AHAFO, Sene ,2015,Rice,2002.54,1.67,3339.19,,
BRONG AHAFO, Asunafo North ,2015,Rice,141.91,1.3,183.86,,
BRONG AHAFO, Asunafo South ,2015,Rice,113.53,1.29,146.88,,
BRONG AHAFO, Kintampo North ,2015,Rice,50.46,1.79,90.44,,
BRONG AHAFO, Atebubu Amantin ,2015,Rice,285.93,1.87,534.11,,
BRONG AHAFO, Pru ,2015,Rice,128.25,1.69,216.72,,
BRONG AHAFO, Wenchi ,2015,Sorghum,113,1.12,126.09,,
BRONG AHAFO, Nkoranza South ,2015,Sorghum,45.02,0.93,41.74,,
BRONG AHAFO, Nkoranza North ,2015,Sorghum,53.01,0.94,49.57,,
BRONG AHAFO, Kintampo North ,2015,Sorghum,172.05,0.99,170.44,,
BRONG AHAFO, Atebubu Amantin ,2015,Sorghum,136,1.64,223.49,,
BRONG AHAFO, Tain ,2015,Sorghum,153,1.08,165.22,,
BRONG AHAFO,Sunyani Municipal,2015,Cassava,5618.21,14.94,83917.78,,
BRONG AHAFO, Sunyani West ,2015,Cassava,7186.08,15.03,108013.28,,
BRONG AHAFO, Asutifi ,2015,Cassava,15880.92,17.89,284108.15,,
BRONG AHAFO, Wenchi ,2015,Cassava,11472.84,19,217973.47,,
BRONG AHAFO,Dormaa Municipal,2015,Cassava,11479.06,17.08,196105.88,,
BRONG AHAFO, Dormaa East ,2015,Cassava,7411.1,28.78,213256.73,,
BRONG AHAFO,Berekum,2015,Cassava,8937.49,20.3,181395.68,,
BRONG AHAFO, Tano North ,2015,Cassava,3790.06,21,79602.47,,
BRONG AHAFO, Tano South ,2015,Cassava,10182.87,21.35,217371.34,,
BRONG AHAFO, Sene ,2015,Cassava,21271,18.22,387605.41,,
BRONG AHAFO, Nkoranza South ,2015,Cassava,3921.75,21.09,82693.44,,
BRONG AHAFO, Nkoranza North ,2015,Cassava,4592.66,21.52,98850.77,,
BRONG AHAFO, Techiman ,2015,Cassava,7107.27,21.3,151367.12,,
BRONG AHAFO, Asunafo North ,2015,Cassava,4626.88,20.44,94595.67,,
BRONG AHAFO, Asunafo South ,2015,Cassava,14779.68,19.38,286436.41,,
BRONG AHAFO, Jaman North ,2015,Cassava,2213.89,18.81,41647.79,,
BRONG AHAFO, Jaman South ,2015,Cassava,5090.4,18.75,95458.73,,
BRONG AHAFO, Kintampo North ,2015,Cassava,5044.77,16.76,84550.02,,
BRONG AHAFO, Kintampo South ,2015,Cassava,4543.92,22.77,103487.22,,
BRONG AHAFO, Atebubu Amantin ,2015,Cassava,21098.86,21.89,461878.96,,
BRONG AHAFO, Pru ,2015,Cassava,10125.84,18.56,187967,,
BRONG AHAFO, Tain ,2015,Cassava,9582.47,15.93,152655.69,,
BRONG AHAFO,Sunyani Municipal,2015,Yam,413.28,16.96,7009.62,,
BRONG AHAFO, Sunyani West ,2015,Yam,261.81,16.21,4244.91,,
BRONG AHAFO, Asutifi ,2015,Yam,143.45,12,1721.04,,
BRONG AHAFO, Wenchi ,2015,Yam,11293.04,16.97,191673.13,,
BRONG AHAFO,Dormaa Municipal,2015,Yam,682.12,9.89,6743.68,,
BRONG AHAFO, Dormaa East ,2015,Yam,613.9,8.21,5042.71,,
BRONG AHAFO,Berekum,2015,Yam,1278.97,12.63,16156.74,,
BRONG AHAFO, Tano North ,2015,Yam,324.01,12.34,3999.04,,
BRONG AHAFO, Tano South ,2015,Yam,694.15,13.18,9152.14,,
BRONG AHAFO, Sene ,2015,Yam,21386.35,18.4,393481.85,,
BRONG AHAFO, Nkoranza South ,2015,Yam,7235.45,18.75,135676.47,,
BRONG AHAFO, Nkoranza North ,2015,Yam,6630.57,18.39,121928.19,,
BRONG AHAFO, Techiman ,2015,Yam,14196.05,18.4,261217.35,,
BRONG AHAFO, Asunafo North ,2015,Yam,96.3,14.17,1364.79,,
BRONG AHAFO, Asunafo South ,2015,Yam,114.35,13.95,1595.6,,
BRONG AHAFO, Jaman North ,2015,Yam,8580.62,15.04,129073.28,,
BRONG AHAFO, Jaman South ,2015,Yam,12569,15.01,188612.38,,
BRONG AHAFO, Kintampo North ,2015,Yam,9178.48,18.07,165822.34,,
BRONG AHAFO, Kintampo South ,2015,Yam,8987.89,21.66,194683.7,,
BRONG AHAFO, Atebubu Amantin ,2015,Yam,13276.19,14.76,195988.28,,
BRONG AHAFO, Pru ,2015,Yam,14021.5,16.87,236500.55,,
BRONG AHAFO, Tain ,2015,Yam,8869.52,17.34,153820.19,,
BRONG AHAFO,Sunyani Municipal,2015,Cocoyam,680.39,4.27,2902.63,,
BRONG AHAFO, Sunyani West ,2015,Cocoyam,1013.58,4.22,4280.39,,
BRONG AHAFO, Asutifi ,2015,Cocoyam,14362.17,7.53,108162.03,,
BRONG AHAFO,Dormaa Municipal,2015,Cocoyam,3071.75,5.89,18092.38,,
BRONG AHAFO, Dormaa East ,2015,Cocoyam,1594.91,4.02,6405.39,,
BRONG AHAFO,Berekum,2015,Cocoyam,4694.67,7.45,34978.6,,
BRONG AHAFO, Tano North ,2015,Cocoyam,1756,6.44,11306.85,,
BRONG AHAFO, Tano South ,2015,Cocoyam,2533.44,6.32,16014.84,,
BRONG AHAFO, Nkoranza South ,2015,Cocoyam,282.16,4.38,1235.58,,
BRONG AHAFO, Nkoranza North ,2015,Cocoyam,346.2,4.42,1529.76,,
BRONG AHAFO, Techiman ,2015,Cocoyam,1540.88,5.7,8786.33,,
BRONG AHAFO, Asunafo North ,2015,Cocoyam,4232.41,8.22,34792.28,,
BRONG AHAFO, Asunafo South ,2015,Cocoyam,10525.99,7.36,77434.4,,
BRONG AHAFO, Jaman North ,2015,Cocoyam,962.55,6.99,6726.05,,
BRONG AHAFO, Jaman South ,2015,Cocoyam,2781.58,,-,,
BRONG AHAFO, Kintampo North ,2015,Cocoyam,221.13,5.03,1113,,
BRONG AHAFO, Kintampo South ,2015,Cocoyam,372.21,5.91,2201.48,,
BRONG AHAFO,Sunyani Municipal,2015,Plantain,2910.84,12.49,36347.89,,
BRONG AHAFO, Sunyani West ,2015,Plantain,3630.7,12.31,44699.06,,
BRONG AHAFO, Asutifi ,2015,Plantain,18452.58,17.77,327858.96,,
BRONG AHAFO, Wenchi ,2015,Plantain,1038.21,8.16,8475.97,,
BRONG AHAFO,Dormaa Municipal,2015,Plantain,3147.08,11.13,35027.09,,
BRONG AHAFO, Dormaa East ,2015,Plantain,2079.46,9.85,20477.54,,
BRONG AHAFO,Berekum,2015,Plantain,3746.28,10.6,39727.87,,
BRONG AHAFO, Tano North ,2015,Plantain,4652.69,13.1,60943.81,,
BRONG AHAFO, Tano South ,2015,Plantain,4755.09,12.61,59955.81,,
BRONG AHAFO, Nkoranza South ,2015,Plantain,549.52,7.54,4144.39,,
BRONG AHAFO, Nkoranza North ,2015,Plantain,4856.48,7.8,37887.08,,
BRONG AHAFO, Techiman ,2015,Plantain,3897.35,,-,,
BRONG AHAFO, Asunafo North ,2015,Plantain,4177.18,,-,,
BRONG AHAFO, Asunafo South ,2015,Plantain,13306.13,20.04,266603.16,,
BRONG AHAFO, Jaman North ,2015,Plantain,590.08,9.24,5449.58,,
BRONG AHAFO, Jaman South ,2015,Plantain,1340.35,9.59,12859.56,,
BRONG AHAFO, Kintampo North ,2015,Plantain,48.67,6.97,339.04,,
BRONG AHAFO, Kintampo South ,2015,Plantain,58.8,7.99,470.08,,
BRONG AHAFO, Atebubu Amantin ,2015,Plantain,11.68,0.98,11.44,,
BRONG AHAFO, Tain ,2015,Plantain,61.85,6.17,381.68,,
BRONG AHAFO, Wenchi ,2015,Groundnut,821,0.64,527.96,,
BRONG AHAFO, Sene ,2015,Groundnut,3105,0.88,2735.81,,
BRONG AHAFO, Nkoranza South ,2015,Groundnut,2215,0.72,1591.89,,
BRONG AHAFO, Techiman ,2015,Groundnut,230,0.77,176.79,,
BRONG AHAFO, Kintampo North ,2015,Groundnut,2800,1.11,3115.78,,
BRONG AHAFO, Atebubu Amantin ,2015,Groundnut,1680,1.23,2069.61,,
BRONG AHAFO, Pru ,2015,Groundnut,2415,1.11,2673.41,,
BRONG AHAFO, Tain ,2015,Groundnut,643,0.98,628.76,,
BRONG AHAFO, Wenchi ,2015,Cowpea,2200.52,0.86,1884.93,,
BRONG AHAFO, Nkoranza South ,2015,Cowpea,2640.8,0.92,2422.57,,
BRONG AHAFO, Techiman ,2015,Cowpea,664.5,1.2,795.96,,
BRONG AHAFO, Kintampo North ,2015,Cowpea,809.15,1.3,1055.2,,
BRONG AHAFO, Atebubu Amantin ,2015,Cowpea,459.27,1.3,596.97,,
BRONG AHAFO, Tain ,2015,Cowpea,435.76,1.24,540.38,,
NORTHERN,Bole,2015,Maize,3802.1,1.77,6712.43,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Maize,1502.12,1.7,2546.7,,
NORTHERN,Central Gonja,2015,Maize,2995.14,1.84,5522.31,,
NORTHERN,East Gonja,2015,Maize,3447.37,1.68,5791.26,,
NORTHERN,Kpandai,2015,Maize,2516.4,2.12,5332.91,,
NORTHERN,East Mamprusi,2015,Maize,1755.88,1.48,2604.81,,
NORTHERN,Gushiegu,2015,Maize,3802.63,1.91,7252.89,,
NORTHERN,Karaga,2015,Maize,4023.97,1.75,7049.69,,
NORTHERN,Nanumba North,2015,Maize,3665.53,1.99,7299.43,,
NORTHERN,Nanumba South,2015,Maize,3780.67,1.91,7207.79,,
NORTHERN,Saboba,2015,Maize,1362.74,2.05,2791.73,,
NORTHERN,Chereponi,2015,Maize,646.13,1.84,1186.74,,
NORTHERN,Savelugu/Nanton,2015,Maize,7159.59,1.81,12947.66,,
NORTHERN,Sawla/Tuna/Kalba,2015,Maize,9741.17,2.3,22433.23,,
NORTHERN,Tamale Metro,2015,Maize,6866.06,1.71,11713.52,,
NORTHERN,Tolon/Kumbungu,2015,Maize,8334.47,2.23,18546.05,,
NORTHERN,West Gonja,2015,Maize,6179.24,1.71,10563.64,,
NORTHERN,West Mamprusi,2015,Maize,4515.44,2.37,10688.3,,
NORTHERN,Yendi,2015,Maize,6568.25,2.05,13455.84,,
NORTHERN,Zabzugu/Tatale,2015,Maize,7487.1,1.99,14915.08,,
NORTHERN,Bole,2015,Rice,749.68,1.68,1260.59,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Rice,370.86,1.36,502.91,,
NORTHERN,Central Gonja,2015,Rice,1470.56,1.81,2664.18,,
NORTHERN,East Gonja,2015,Rice,2581.95,1.89,4873.75,,
NORTHERN,Kpandai,2015,Rice,2413.99,2.15,5185.21,,
NORTHERN,East Mamprusi,2015,Rice,1005.1,1.77,1777.3,,
NORTHERN,Gushiegu,2015,Rice,2748.63,1.86,5098.91,,
NORTHERN,Karaga,2015,Rice,2357.94,2.17,5115.98,,
NORTHERN,Nanumba North,2015,Rice,865.35,1.55,1342.43,,
NORTHERN,Nanumba South,2015,Rice,1395.75,1.9,2649.79,,
NORTHERN,Saboba,2015,Rice,842.77,2,1682.27,,
NORTHERN,Chereponi,2015,Rice,1064.22,2.03,2158.93,,
NORTHERN,Savelugu/Nanton,2015,Rice,10590.45,2.54,26884.11,,
NORTHERN,Sawla/Tuna/Kalba,2015,Rice,1402.77,2.16,3028.34,,
NORTHERN,Tamale Metro,2015,Rice,17331.71,2.3,39860.51,,
NORTHERN,Tolon/Kumbungu,2015,Rice,18641.56,2.32,43226.88,,
NORTHERN,West Gonja,2015,Rice,1343.71,1.91,2565.57,,
NORTHERN,West Mamprusi,2015,Rice,5376.97,2.51,13474.57,,
NORTHERN,Yendi,2015,Rice,4869.61,2.12,10301.34,,
NORTHERN,Zabzugu/Tatale,2015,Rice,2300.43,1.87,4292.43,,
NORTHERN,Bole,2015,Millet,1928,1.27,2444.46,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Millet,1905.52,1.55,2946.29,,
NORTHERN,Central Gonja,2015,Millet,639.5,1.15,738.3,,
NORTHERN,East Gonja,2015,Millet,7.49,1.69,12.67,,
NORTHERN,Kpandai,2015,Millet,4.1,1.86,7.6,,
NORTHERN,East Mamprusi,2015,Millet,4294.66,1.13,4869.59,,
NORTHERN,Gushiegu,2015,Millet,2411.67,1.03,2485.92,,
NORTHERN,Karaga,2015,Millet,2598.58,1.28,3321.46,,
NORTHERN,Nanumba North,2015,Millet,1706.67,1.63,2779.57,,
NORTHERN,Nanumba South,2015,Millet,911.29,1.24,1127.22,,
NORTHERN,Saboba,2015,Millet,1996.09,1.41,2818.84,,
NORTHERN,Chereponi,2015,Millet,1000.22,1.44,1443.43,,
NORTHERN,Savelugu/Nanton,2015,Millet,2457.43,1.49,3672.99,,
NORTHERN,Sawla/Tuna/Kalba,2015,Millet,3389.97,1.23,4158.27,,
NORTHERN,Tamale Metro,2015,Millet,1713.67,1.28,2190.38,,
NORTHERN,Tolon/Kumbungu,2015,Millet,2265.34,1.47,3327.5,,
NORTHERN,West Gonja,2015,Millet,2748.86,1.86,5100.31,,
NORTHERN,West Mamprusi,2015,Millet,4855.23,1.11,5380.08,,
NORTHERN,Yendi,2015,Millet,7134.46,1.2,8585.95,,
NORTHERN,Zabzugu/Tatale,2015,Millet,4853.23,2.39,11606.18,,
NORTHERN,Bole,2015,Sorghum,2598.71,1.19,3095.35,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Sorghum,2932.67,1.24,3647.25,,
NORTHERN,Central Gonja,2015,Sorghum,649.8,1.39,904.88,,
NORTHERN,East Gonja,2015,Sorghum,1441.91,1.47,2121.58,,
NORTHERN,Kpandai,2015,Sorghum,676,1.84,1243.3,,
NORTHERN,East Mamprusi,2015,Sorghum,2440.03,1.23,2991.83,,
NORTHERN,Gushiegu,2015,Sorghum,2986.07,1.23,3661.35,,
NORTHERN,Karaga,2015,Sorghum,4049.33,1.34,5426.1,,
NORTHERN,Nanumba North,2015,Sorghum,3511.56,1.93,6766.08,,
NORTHERN,Nanumba South,2015,Sorghum,2965.09,1.52,4518.58,,
NORTHERN,Saboba,2015,Sorghum,3153.31,1.57,4943.48,,
NORTHERN,Chereponi,2015,Sorghum,3506.92,1.47,5159.99,,
NORTHERN,Savelugu/Nanton,2015,Sorghum,2567.98,1.36,3486.08,,
NORTHERN,Sawla/Tuna/Kalba,2015,Sorghum,7564.53,1.36,10268.98,,
NORTHERN,Tamale Metro,2015,Sorghum,1834.56,1.55,2839.91,,
NORTHERN,Tolon/Kumbungu,2015,Sorghum,5972.14,1.59,9467.21,,
NORTHERN,West Gonja,2015,Sorghum,4533.98,1.35,6115.25,,
NORTHERN,West Mamprusi,2015,Sorghum,3819.23,1.3,4983.97,,
NORTHERN,Yendi,2015,Sorghum,1918.82,1.32,2537.61,,
NORTHERN,Zabzugu/Tatale,2015,Sorghum,7269.37,1.45,10504.96,,
NORTHERN,Bole,2015,Cassava,2046,13.09,26787.81,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Cassava,520,11.87,6170.31,,
NORTHERN,Central Gonja,2015,Cassava,5375,14.35,77138.17,,
NORTHERN,East Gonja,2015,Cassava,3754.16,12.8,48040.68,,
NORTHERN,Kpandai,2015,Cassava,2978.34,13.54,40317.65,,
NORTHERN,East Mamprusi,2015,Cassava,1200,9.52,11421.81,,
NORTHERN,Gushiegu,2015,Cassava,3720,15.02,55865.32,,
NORTHERN,Karaga,2015,Cassava,1479.5,11.26,16663.86,,
NORTHERN,Nanumba North,2015,Cassava,10770,21.12,227459.86,,
NORTHERN,Nanumba South,2015,Cassava,7431.84,21.15,157194.5,,
NORTHERN,Saboba,2015,Cassava,509.14,10.91,5556.84,,
NORTHERN,Chereponi,2015,Cassava,525,9.43,4952.62,,
NORTHERN,Savelugu/Nanton,2015,Cassava,2980.54,7.8,23262.82,,
NORTHERN,Sawla/Tuna/Kalba,2015,Cassava,1421,13.64,19386.29,,
NORTHERN,Tamale Metro,2015,Cassava,2009.78,7.25,14580.88,,
NORTHERN,Tolon/Kumbungu,2015,Cassava,5906,11.79,69643.3,,
NORTHERN,West Gonja,2015,Cassava,21250,22.47,477561.03,,
NORTHERN,West Mamprusi,2015,Cassava,2562.47,6.45,16531.02,,
NORTHERN,Yendi,2015,Cassava,4757,14.15,67288.05,,
NORTHERN,Zabzugu/Tatale,2015,Cassava,5220,16.02,83636.17,,
NORTHERN,Bole,2015,Yam,4154.79,14.66,60901.98,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Yam,1990.36,5.91,11755.99,,
NORTHERN,Central Gonja,2015,Yam,6780.68,13.26,89920.44,,
NORTHERN,East Gonja,2015,Yam,13998.77,13.48,188661.08,,
NORTHERN,Kpandai,2015,Yam,5219.69,14.06,73401.85,,
NORTHERN,East Mamprusi,2015,Yam,5056.17,11.97,60507.08,,
NORTHERN,Gushiegu,2015,Yam,2146.87,11.92,25581.24,,
NORTHERN,Karaga,2015,Yam,1480.94,11.81,17494.15,,
NORTHERN,Nanumba North,2015,Yam,15061.16,22.54,339432.84,,
NORTHERN,Nanumba South,2015,Yam,12809.08,22.86,292756.62,,
NORTHERN,Saboba,2015,Yam,5117.58,13.35,68338.64,,
NORTHERN,Chereponi,2015,Yam,1213.33,12.48,15143.07,,
NORTHERN,Savelugu/Nanton,2015,Yam,7619.03,14.46,110194.86,,
NORTHERN,Sawla/Tuna/Kalba,2015,Yam,9025.29,17.77,160385.86,,
NORTHERN,Tamale Metro,2015,Yam,8328.57,10.37,86407.36,,
NORTHERN,Tolon/Kumbungu,2015,Yam,4260,13.1,55792.88,,
NORTHERN,West Gonja,2015,Yam,6325.6,23.43,148212.77,,
NORTHERN,West Mamprusi,2015,Yam,6693.4,7.5,50191.32,,
NORTHERN,Yendi,2015,Yam,7934.37,21.08,167243.28,,
NORTHERN,Zabzugu/Tatale,2015,Yam,11352.3,18.8,213399.69,,
NORTHERN,Bole,2015,Groundnut,1809.43,1.34,2421.21,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Groundnut,2255.25,1.35,3040.12,,
NORTHERN,Central Gonja,2015,Groundnut,4384.7,1.31,5758.55,,
NORTHERN,East Gonja,2015,Groundnut,6623.31,2.35,15558.96,,
NORTHERN,Kpandai,2015,Groundnut,1353.55,2.19,2964.99,,
NORTHERN,East Mamprusi,2015,Groundnut,5660.76,1.39,7855.25,,
NORTHERN,Gushiegu,2015,Groundnut,5002.6,1.49,7437.8,,
NORTHERN,Karaga,2015,Groundnut,4412.47,1.57,6910.29,,
NORTHERN,Nanumba North,2015,Groundnut,4891.02,1.98,9695.86,,
NORTHERN,Nanumba South,2015,Groundnut,3984.07,1.64,6515.8,,
NORTHERN,Saboba,2015,Groundnut,3498.04,1.49,5200.83,,
NORTHERN,Chereponi,2015,Groundnut,1624.65,1.5,2431.61,,
NORTHERN,Savelugu/Nanton,2015,Groundnut,8652.34,2.54,21954.86,,
NORTHERN,Sawla/Tuna/Kalba,2015,Groundnut,6640.43,1.09,7240.12,,
NORTHERN,Tamale Metro,2015,Groundnut,8208.86,1.49,12204.81,,
NORTHERN,Tolon/Kumbungu,2015,Groundnut,9481.6,1.69,15976.72,,
NORTHERN,West Gonja,2015,Groundnut,9409.91,1.69,15855.93,,
NORTHERN,West Mamprusi,2015,Groundnut,9800.39,1.2,11754.01,,
NORTHERN,Yendi,2015,Groundnut,10993.45,1.37,15037.31,,
NORTHERN,Zabzugu/Tatale,2015,Groundnut,5092.17,2.41,12264.96,,
NORTHERN,Bole,2015,Cowpea,1006.5,1.26,1265,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Cowpea,2918,1.94,5651.47,,
NORTHERN,Central Gonja,2015,Cowpea,651,2.28,1482.15,,
NORTHERN,East Gonja,2015,Cowpea,5408,1.83,9916.87,,
NORTHERN,Kpandai,2015,Cowpea,512,2.06,1054.92,,
NORTHERN,East Mamprusi,2015,Cowpea,3854,1.55,5955.54,,
NORTHERN,Gushiegu,2015,Cowpea,2941,1.3,3817.54,,
NORTHERN,Karaga,2015,Cowpea,2569.8,1.38,3547.5,,
NORTHERN,Nanumba North,2015,Cowpea,901,2.28,2051.33,,
NORTHERN,Nanumba South,2015,Cowpea,1422,1.62,2299.94,,
NORTHERN,Saboba,2015,Cowpea,1281,1.68,2151.07,,
NORTHERN,Chereponi,2015,Cowpea,924,1.58,1456.4,,
NORTHERN,Savelugu/Nanton,2015,Cowpea,5113,2.45,12536.34,,
NORTHERN,Sawla/Tuna/Kalba,2015,Cowpea,2201,1.44,3174.43,,
NORTHERN,Tamale Metro,2015,Cowpea,3190,1.49,4765.15,,
NORTHERN,Tolon/Kumbungu,2015,Cowpea,3140,2.01,6307.86,,
NORTHERN,West Gonja,2015,Cowpea,4887.21,1.57,7652.84,,
NORTHERN,West Mamprusi,2015,Cowpea,4102,1.29,5282.31,,
NORTHERN,Yendi,2015,Cowpea,5784,2.44,14121.95,,
NORTHERN,Zabzugu/Tatale,2015,Cowpea,625,1.53,959.37,,
NORTHERN,Bole,2015,Soyabean,872.12,1.26,1100.14,,
NORTHERN,Bunkpurugu/Yunyoo,2015,Soyabean,2977.88,1.77,5259.02,,
NORTHERN,Central Gonja,2015,Soyabean,649.23,1.58,1023.71,,
NORTHERN,East Gonja,2015,Soyabean,742.97,1.85,1374.59,,
NORTHERN,Kpandai,2015,Soyabean,495.65,2,989.95,,
NORTHERN,East Mamprusi,2015,Soyabean,3772.71,1.58,5948.85,,
NORTHERN,Gushiegu,2015,Soyabean,5550.86,1.37,7585.64,,
NORTHERN,Karaga,2015,Soyabean,5010.03,1.37,6846.56,,
NORTHERN,Nanumba North,2015,Soyabean,3482.5,2.21,7687.74,,
NORTHERN,Nanumba South,2015,Soyabean,4423.93,2.68,11858.7,,
NORTHERN,Saboba,2015,Soyabean,1233.64,1.75,2152.7,,
NORTHERN,Chereponi,2015,Soyabean,726.02,1.73,1259.28,,
NORTHERN,Savelugu/Nanton,2015,Soyabean,4850.77,2.35,11422.13,,
NORTHERN,Sawla/Tuna/Kalba,2015,Soyabean,479.69,1.58,756.38,,
NORTHERN,Tamale Metro,2015,Soyabean,1472.98,1.96,2880.04,,
NORTHERN,Tolon/Kumbungu,2015,Soyabean,1704.35,2.1,3583.25,,
NORTHERN,West Gonja,2015,Soyabean,639.26,2.21,1411.18,,
NORTHERN,West Mamprusi,2015,Soyabean,3242.16,1.31,4260.22,,
NORTHERN,Yendi,2015,Soyabean,11020.94,2.55,28152.26,,
NORTHERN,Zabzugu/Tatale,2015,Soyabean,620.31,1.85,1147.65,,
UPPER EAST,BUILSA,2015,Maize,4265,1.43,6081.99,,
UPPER EAST,KASSENA NANKANA EAST ,2015,Maize,2329,1.12,2609.52,,
UPPER EAST,KASSENA NANKANA WEST,2015,Maize,1552,1.13,1754.74,,
UPPER EAST,Bolgatanga Municipal,2015,Maize,2081,1.63,3391.49,,
UPPER EAST,Bawku Municipal,2015,Maize,12635,1.39,17503,,
UPPER EAST,BAWKU WEST,2015,Maize,7043,1.43,10043.48,,
UPPER EAST,BONGO,2015,Maize,830,1.36,1132.87,,
UPPER EAST,GARU TEMPANE,2015,Maize,10200,1.43,14545.43,,
