REGION,DISTRICT,YEAR,CROP,YIELD,
ASHANTI,Bekwai muni (Amansie East),2006,MAIZE,1.14,
ASHANTI, Amansie Central,2006,MAIZE,1.13,
ASHANTI,Amansie West,2006,MAIZE,1.05,
ASHANTI,Ejura Sekyedumase,2006,MAIZE,1.22,
ASHANTI,Sekyere West ,2006,MAIZE,1.31,
ASHANTI,Sekyere East,2006,MAIZE,1.33,
ASHANTI,Afigya Sekyere,2006,MAIZE,0.59,
ASHANTI,Ahafo Ano North,2006,MAIZE,1.31,
ASHANTI,Ahafo Ano South,2006,MAIZE,1.49,
ASHANTI,Atwima Mponua,2006,MAIZE,1.43,
ASHANTI,Atwima Nwabiagya,2006,MAIZE,1.42,
ASHANTI,Ejusu Juaben,2006,MAIZE,1.09,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2006,MAIZE,1.17,
ASHANTI,Kwabre ,2006,MAIZE,1.41,
ASHANTI,Offinso,2006,MAIZE,1.27,
ASHANTI,Adansi North,2006,MAIZE,1.02,
ASHANTI,Obuasi Municipal (Adansi West),2006,MAIZE,1.16,
ASHANTI,Adansi  South (East),2006,MAIZE,0.94,
ASHANTI,Asante Akim North,2006,MAIZE,2.09,
ASHANTI,Asante Akim South,2006,MAIZE,1.18,
ASHANTI,K. M. A.,2006,MAIZE,1.24,
ASHANTI,Ejura Sekyedumase,2006,GROUNDNUT,1.42,
ASHANTI,Bekwai muni (Amansie East),2007,MAIZE,1.18,
ASHANTI, Amansie Central,2007,MAIZE,1.14,
ASHANTI,Amansie West,2007,MAIZE,1.1,
ASHANTI,Ejura Sekyedumase,2007,MAIZE,1.25,
ASHANTI,Sekyere West ,2007,MAIZE,1.35,
ASHANTI,Sekyere East,2007,MAIZE,1.38,
ASHANTI,Afigya Sekyere,2007,MAIZE,0.8,
ASHANTI,Ahafo Ano North,2007,MAIZE,1.32,
ASHANTI,Ahafo Ano South,2007,MAIZE,1.5,
ASHANTI,Atwima Mponua,2007,MAIZE,1.45,
ASHANTI,Atwima Nwabiagya,2007,MAIZE,1.45,
ASHANTI,Ejusu Juaben,2007,MAIZE,1.14,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2007,MAIZE,1.25,
ASHANTI,Kwabre ,2007,MAIZE,1.43,
ASHANTI,Offinso,2007,MAIZE,1.29,
ASHANTI,Adansi North,2007,MAIZE,1.09,
ASHANTI,Obuasi Municipal (Adansi West),2007,MAIZE,1.2,
ASHANTI,Adansi  South (East),2007,MAIZE,1.1,
ASHANTI,Asante Akim North,2007,MAIZE,1.45,
ASHANTI,Asante Akim South,2007,MAIZE,1.2,
ASHANTI,K. M. A.,2007,MAIZE,1.24,
ASHANTI,Ejura Sekyedumase,2007,GROUNDNUT,1.45,
ASHANTI,Bekwai muni (Amansie East),2008,MAIZE,1.2,
ASHANTI, Amansie Central,2008,MAIZE,1.2,
ASHANTI,Amansie West,2008,MAIZE,1.2,
ASHANTI,Ejura Sekyedumase,2008,MAIZE,1.25,
ASHANTI,Sekyere West ,2008,MAIZE,1.25,
ASHANTI,Sekyere East,2008,MAIZE,1.25,
ASHANTI,Afigya Sekyere,2008,MAIZE,1.3,
ASHANTI,Ahafo Ano North,2008,MAIZE,1.3,
ASHANTI,Ahafo Ano South,2008,MAIZE,1.3,
ASHANTI,Atwima Mponua,2008,MAIZE,1.3,
ASHANTI,Atwima Nwabiagya,2008,MAIZE,1.3,
ASHANTI,Ejusu Juaben,2008,MAIZE,1.25,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2008,MAIZE,1.25,
ASHANTI,Kwabre ,2008,MAIZE,1.25,
ASHANTI,Offinso,2008,MAIZE,1.25,
ASHANTI,Adansi North,2008,MAIZE,1.2,
ASHANTI,Obuasi Municipal (Adansi West),2008,MAIZE,1.2,
ASHANTI,Adansi  South (East),2008,MAIZE,1.2,
ASHANTI,Asante Akim North,2008,MAIZE,1.25,
ASHANTI,Asante Akim South,2008,MAIZE,1.25,
ASHANTI,K. M. A.,2008,MAIZE,1.2,
ASHANTI,Ejura Sekyedumase,2008,GROUNDNUT,1.45,
ASHANTI,Bekwai muni (Amansie East),2009,MAIZE,1.29,
ASHANTI, Amansie Central,2009,MAIZE,1.24,
ASHANTI,Amansie West,2009,MAIZE,1.21,
ASHANTI,Ejura Sekyedumase,2009,MAIZE,1.25,
ASHANTI,Sekyere West ,2009,MAIZE,1.22,
ASHANTI,Sekyere East,2009,MAIZE,1.32,
ASHANTI,Afigya Sekyere,2009,MAIZE,1.48,
ASHANTI,Ahafo Ano North,2009,MAIZE,1.42,
ASHANTI,Ahafo Ano South,2009,MAIZE,1.27,
ASHANTI,Atwima Mponua,2009,MAIZE,1.21,
ASHANTI,Atwima Nwabiagya,2009,MAIZE,1.36,
ASHANTI,Ejusu Juaben,2009,MAIZE,1.22,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2009,MAIZE,1.24,
ASHANTI,Kwabre ,2009,MAIZE,1.4,
ASHANTI,Offinso,2009,MAIZE,1.22,
ASHANTI,Adansi North,2009,MAIZE,1.2,
ASHANTI,Obuasi Municipal (Adansi West),2009,MAIZE,1.3,
ASHANTI,Adansi  South (East),2009,MAIZE,1.18,
ASHANTI,Asante Akim North,2009,MAIZE,1.25,
ASHANTI,Asante Akim South,2009,MAIZE,1.27,
ASHANTI,K. M. A.,2009,MAIZE,1.27,
ASHANTI,Ejura Sekyedumase,2009,GROUNDNUT,1.47,
ASHANTI,Bekwai muni (Amansie East),2010,MAIZE,1.5,
ASHANTI, Amansie Central,2010,MAIZE,1.5,
ASHANTI,Amansie West,2010,MAIZE,1.5,
ASHANTI,Ejura Sekyedumase,2010,MAIZE,1.8,
ASHANTI,Sekyere West ,2010,MAIZE,1.8,
ASHANTI,Sekyere East,2010,MAIZE,1.7,
ASHANTI,Afigya Sekyere,2010,MAIZE,1.5,
ASHANTI,Ahafo Ano North,2010,MAIZE,1.5,
ASHANTI,Ahafo Ano South,2010,MAIZE,1.6,
ASHANTI,Atwima Mponua,2010,MAIZE,1.5,
ASHANTI,Atwima Nwabiagya,2010,MAIZE,1.7,
ASHANTI,Ejusu Juaben,2010,MAIZE,1.5,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2010,MAIZE,1.5,
ASHANTI,Kwabre ,2010,MAIZE,1.5,
ASHANTI,Offinso,2010,MAIZE,1.8,
ASHANTI,Adansi North,2010,MAIZE,1.6,
ASHANTI,Obuasi Municipal (Adansi West),2010,MAIZE,1.5,
ASHANTI,Adansi  South (East),2010,MAIZE,1.5,
ASHANTI,Asante Akim North,2010,MAIZE,1.7,
ASHANTI,Asante Akim South,2010,MAIZE,1.5,
ASHANTI,K. M. A.,2010,MAIZE,1.5,
ASHANTI,Ejura Sekyedumase,2010,GROUNDNUT,1.45,
ASHANTI,Sekyere West ,2010,GROUNDNUT,1.4,
ASHANTI,Sekyere East,2010,GROUNDNUT,1.3,
ASHANTI,Afigya Sekyere,2010,GROUNDNUT,1.2,
ASHANTI,Offinso,2010,GROUNDNUT,1.3,
ASHANTI,Ejura Sekyedumase,2010,  COWPEA,0.64,
ASHANTI,Sekyere East,2010,  COWPEA,0.8,
ASHANTI,Ahafo Ano North,2010,  COWPEA,1.09,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2010,  COWPEA,0.6,
ASHANTI,Offinso,2010,  COWPEA,0.7,
ASHANTI,Asante Akim North,2010,  COWPEA,0.8,
ASHANTI,Bekwai municipal (Amansie East),2011,MAIZE,1,
ASHANTI, Amansie Central,2011,MAIZE,1.1,
ASHANTI,Amansie West,2011,MAIZE,1,
ASHANTI,Ejura Sekyedumase,2011,MAIZE,1.18,
ASHANTI,Sekyere West ,2011,MAIZE,1.2,
ASHANTI,Sekyere East,2011,MAIZE,1.2,
ASHANTI,Afigya Sekyere,2011,MAIZE,1.1,
ASHANTI,Ahafo Ano North,2011,MAIZE,1,
ASHANTI,Ahafo Ano South,2011,MAIZE,1.1,
ASHANTI,Atwima Mponua,2011,MAIZE,1.2,
ASHANTI,Atwima Nwabiagya,2011,MAIZE,1.2,
ASHANTI,Ejusu Juaben,2011,MAIZE,1,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2011,MAIZE,1,
ASHANTI,Kwabre ,2011,MAIZE,1.1,
ASHANTI,Offinso,2011,MAIZE,1.2,
ASHANTI,Adansi North,2011,MAIZE,1.1,
ASHANTI,Obuasi Municipal (Adansi West),2011,MAIZE,1,
ASHANTI,Adansi  South (East),2011,MAIZE,1,
ASHANTI,Asante Akim North,2011,MAIZE,1.2,
ASHANTI,Asante Akim South,2011,MAIZE,1,
ASHANTI,K. M. A.,2011,MAIZE,1.1,
ASHANTI,Ejura Sekyedumase,2011,GROUNDNUT,1.35,
ASHANTI,Sekyere West ,2011,GROUNDNUT,1.2,
ASHANTI,Sekyere East,2011,GROUNDNUT,1.17,
ASHANTI,Afigya Sekyere,2011,GROUNDNUT,1.1,
ASHANTI,Offinso,2011,GROUNDNUT,1.17,
ASHANTI,Ejura Sekyedumase,2011,  COWPEA,0.32,
ASHANTI,Sekyere East,2011,  COWPEA,0.4,
ASHANTI,Ahafo Ano North,2011,  COWPEA,0.55,
ASHANTI,Bosumtwe-Atwima-Kwanwoma,2011,  COWPEA,0.3,
ASHANTI,Offinso,2011,  COWPEA,0.35,
ASHANTI,Asante Akim North,2011,  COWPEA,0.4,
ASHANTI,Bekwai municipal (Amansie East),2012,MAIZE,2.65,
ASHANTI,Bosome Freho,2012,MAIZE,1.12,
ASHANTI, Amansie Central,2012,MAIZE,1.12,
ASHANTI,Amansie West,2012,MAIZE,2.65,
ASHANTI,Ejura Sekyedumase,2012,MAIZE,1.4,
ASHANTI,Mampong Municipal (Sekyere West) ,2012,MAIZE,1,
ASHANTI,Sekyere Central,2012,MAIZE,1.5,
ASHANTI,Sekyere East,2012,MAIZE,1.3,
ASHANTI,Sekyere Afram Plains,2012,MAIZE,2.06,
ASHANTI,Sekyere South,2012,MAIZE,1.2,
ASHANTI,Afigya Kwabre,2012,MAIZE,1.2,
ASHANTI,Ahafo Ano North,2012,MAIZE,1.15,
ASHANTI,Ahafo Ano South,2012,MAIZE,1,
ASHANTI,Atwima Mponua,2012,MAIZE,1.4,
ASHANTI,Atwima Nwabiagya,2012,MAIZE,1.4,
ASHANTI,Ejusu Juaben,2012,MAIZE,1.12,
ASHANTI,Bosumtwe,2012,MAIZE,1.12,
ASHANTI,Atwima Kwanwoma,2012,MAIZE,1.12,
ASHANTI,Kwabre East,2012,MAIZE,1.12,
ASHANTI,Offinso,2012,MAIZE,1.4,
ASHANTI,Offinso North,2012,MAIZE,1.2,
ASHANTI,Adansi North,2012,MAIZE,1.15,
ASHANTI,Obuasi Municipal (Adansi West),2012,MAIZE,1.12,
ASHANTI,Adansi  South (East),2012,MAIZE,1.12,
ASHANTI,Asante Akim North,2012,MAIZE,1.4,
ASHANTI,Asante Akim South,2012,MAIZE,1.12,
ASHANTI,K. M. A.,2012,MAIZE,1.25,
ASHANTI,Ejura Sekyedumase,2012,GROUNDNUT,1.4,
ASHANTI,Mampong Municipal (Sekyere West) ,2012,GROUNDNUT,1.3,
ASHANTI,Sekyere Central,2012,GROUNDNUT,1.25,
ASHANTI,Sekyere Afram Plains,2012,GROUNDNUT,1,
ASHANTI,Sekyere South,2012,GROUNDNUT,1.3,
ASHANTI,Afigya Kwabre,2012,GROUNDNUT,1.3,
ASHANTI,Offinso,2012,GROUNDNUT,1.3,
ASHANTI,Offinso North,2012,GROUNDNUT,1.4,
ASHANTI,Ejura Sekyedumase,2012,  COWPEA,0.35,
ASHANTI,Mampong Municipal (Sekyere West) ,2012,  COWPEA,0.35,
ASHANTI,Sekyere Central,2012,  COWPEA,0.35,
ASHANTI,Ahafo Ano North,2012,  COWPEA,0.5,
ASHANTI,Bosumtwe,2012,  COWPEA,0.35,
ASHANTI,Offinso,2012,  COWPEA,0.35,
ASHANTI,Offinso North,2012,  COWPEA,0.36,
ASHANTI,Asante Akim North,2012,  COWPEA,0.45,
ASHANTI,Bekwai municipal (Amansie East),2013,MAIZE,2.4,
ASHANTI,Bosome Freho,2013,MAIZE,1.1,
ASHANTI, Amansie Central,2013,MAIZE,1.1,
ASHANTI,Amansie West,2013,MAIZE,2.4,
ASHANTI,Ejura Sekyedumase,2013,MAIZE,1.3,
ASHANTI,Mampong Municipal (Sekyere West) ,2013,MAIZE,1.2,
ASHANTI,Sekyere Central,2013,MAIZE,1.4,
ASHANTI,Sekyere East,2013,MAIZE,1.8,
ASHANTI,Sekyere Afram Plains,2013,MAIZE,1.2,
ASHANTI,Sekyere South,2013,MAIZE,1.3,
ASHANTI,Afigya Kwabre,2013,MAIZE,1.3,
ASHANTI,Ahafo Ano North,2013,MAIZE,1.1,
ASHANTI,Ahafo Ano South,2013,MAIZE,1.1,
ASHANTI,Atwima Mponua,2013,MAIZE,1.4,
ASHANTI,Atwima Nwabiagya,2013,MAIZE,1.5,
ASHANTI,Ejusu Juaben,2013,MAIZE,1.1,
ASHANTI,Bosumtwe,2013,MAIZE,1.1,
ASHANTI,Atwima Kwanwoma,2013,MAIZE,1.1,
ASHANTI,Kwabre East,2013,MAIZE,1.1,
ASHANTI,Offinso,2013,MAIZE,1.3,
ASHANTI,Offinso North,2013,MAIZE,1.2,
ASHANTI,Adansi North,2013,MAIZE,1.1,
ASHANTI,Obuasi Municipal (Adansi West),2013,MAIZE,1.1,
ASHANTI,Adansi  South (East),2013,MAIZE,1.1,
ASHANTI,Asante Akim North,2013,MAIZE,1.3,
ASHANTI,Asante Akim South,2013,MAIZE,1.1,
ASHANTI,K. M. A.,2013,MAIZE,1.2,
ASHANTI,Ejura Sekyedumase,2013,GROUNDNUT,1.5,
ASHANTI,Mampong Municipal (Sekyere West) ,2013,GROUNDNUT,1.4,
ASHANTI,Sekyere Central,2013,GROUNDNUT,1.3,
ASHANTI,Sekyere East,2013,GROUNDNUT,1.1,
ASHANTI,Sekyere Afram Plains,2013,GROUNDNUT,1,
ASHANTI,Sekyere South,2013,GROUNDNUT,1.4,
ASHANTI,Afigya Kwabre,2013,GROUNDNUT,1.4,
ASHANTI,Atwima Nwabiagya,2013,GROUNDNUT,1.3,
ASHANTI,Offinso,2013,GROUNDNUT,1.4,
ASHANTI,Offinso North,2013,GROUNDNUT,1.5,
ASHANTI,Ejura Sekyedumase,2013,  COWPEA,0.5,
ASHANTI,Mampong Municipal (Sekyere West) ,2013,  COWPEA,0.53,
ASHANTI,Sekyere Central,2013,  COWPEA,0.5,
ASHANTI,Sekyere East,2013,  COWPEA,0.5,
ASHANTI,Sekyere Afram Plains,2013,  COWPEA,0.5,
ASHANTI,Sekyere South,2013,  COWPEA,0.5,
ASHANTI,Afigya Kwabre,2013,  COWPEA,0.6,
ASHANTI,Ahafo Ano North,2013,  COWPEA,0.52,
ASHANTI,Atwima Nwabiagya,2013,  COWPEA,0.6,
ASHANTI,Bosumtwe,2013,  COWPEA,0.4,
ASHANTI,Offinso,2013,  COWPEA,0.4,
ASHANTI,Offinso North,2013,  COWPEA,0.5,
ASHANTI,Asante Akim North,2013,  COWPEA,0.5,
ASHANTI,Bekwai municipal (Amansie East),2014,MAIZE,2.5,
ASHANTI,Bosome Freho,2014,MAIZE,1.2,
ASHANTI, Amansie Central,2014,MAIZE,1.3,
ASHANTI,Amansie West,2014,MAIZE,2.4,
ASHANTI,Ejura Sekyedumase,2014,MAIZE,1.4,
ASHANTI,Mampong Municipal (Sekyere West) ,2014,MAIZE,1.3,
ASHANTI,Sekyere Central,2014,MAIZE,1.4,
ASHANTI,Sekyere East,2014,MAIZE,1.9,
ASHANTI,Sekyere Afram Plains,2014,MAIZE,1.4,
ASHANTI,Sekyere South,2014,MAIZE,1.3,
ASHANTI,Afigya Kwabre,2014,MAIZE,1.4,
ASHANTI,Ahafo Ano North,2014,MAIZE,1.2,
ASHANTI,Ahafo Ano South,2014,MAIZE,1.2,
ASHANTI,Atwima Mponua,2014,MAIZE,1.5,
ASHANTI,Atwima Nwabiagya,2014,MAIZE,1.5,
ASHANTI,Ejusu Juaben,2014,MAIZE,1.2,
ASHANTI,Bosumtwe,2014,MAIZE,1.3,
ASHANTI,Atwima Kwanwoma,2014,MAIZE,1.2,
ASHANTI,Kwabre East,2014,MAIZE,1.2,
ASHANTI,Offinso,2014,MAIZE,1.4,
ASHANTI,Offinso North,2014,MAIZE,1.3,
ASHANTI,Adansi North,2014,MAIZE,1.2,
ASHANTI,Obuasi Municipal (Adansi West),2014,MAIZE,1.2,
ASHANTI,Adansi  South (East),2014,MAIZE,1.2,
ASHANTI,Asante Akim North,2014,MAIZE,1.4,
ASHANTI,Asante Akim South,2014,MAIZE,1.2,
ASHANTI,K. M. A.,2014,MAIZE,1.3,
ASHANTI,Ejura Sekyedumase,2014,GROUNDNUT,1.7,
ASHANTI,Mampong Municipal (Sekyere West) ,2014,GROUNDNUT,1.8,
ASHANTI,Sekyere Central,2014,GROUNDNUT,1.4,
ASHANTI,Sekyere East,2014,GROUNDNUT,1.3,
ASHANTI,Sekyere Afram Plains,2014,GROUNDNUT,1.3,
ASHANTI,Sekyere South,2014,GROUNDNUT,1.6,
ASHANTI,Afigya Kwabre,2014,GROUNDNUT,1.6,
ASHANTI,Offinso North,2014,GROUNDNUT,1.6,
ASHANTI,Ejura Sekyedumase,2014,  COWPEA,0.56,
ASHANTI,Mampong Municipal (Sekyere West) ,2014,  COWPEA,1,
ASHANTI,Sekyere Central,2014,  COWPEA,1,
ASHANTI,Sekyere East,2014,  COWPEA,1,
ASHANTI,Sekyere Afram Plains,2014,  COWPEA,1,
ASHANTI,Atwima Nwabiagya,2014,  COWPEA,1,
ASHANTI,Bosumtwe,2014,  COWPEA,0.3,
ASHANTI,Offinso,2014,  COWPEA,0.7,
ASHANTI,Offinso North,2014,  COWPEA,1,
ASHANTI,Asante Akim North,2014,  COWPEA,1,
ASHANTI,Bekwai municipal (Amansie East),2015,MAIZE,2.84,
ASHANTI,Bosome Freho,2015,MAIZE,1.37,
ASHANTI, Amansie Central,2015,MAIZE,1.48,
ASHANTI,Amansie West,2015,MAIZE,2.73,
ASHANTI,Ejura Sekyedumase,2015,MAIZE,1.59,
ASHANTI,Mampong Municipal (Sekyere West) ,2015,MAIZE,1.48,
ASHANTI,Sekyere Central,2015,MAIZE,1.59,
ASHANTI,Sekyere East,2015,MAIZE,2.16,
ASHANTI,Sekyere Afram Plains,2015,MAIZE,1.59,
ASHANTI,Sekyere South,2015,MAIZE,1.48,
ASHANTI,Afigya Kwabre,2015,MAIZE,1.59,
ASHANTI,Ahafo Ano North,2015,MAIZE,1.37,
ASHANTI,Ahafo Ano South,2015,MAIZE,1.37,
ASHANTI,Atwima Mponua,2015,MAIZE,1.71,
ASHANTI,Atwima Nwabiagya,2015,MAIZE,1.71,
ASHANTI,Ejusu Juaben,2015,MAIZE,1.37,
ASHANTI,Bosumtwe,2015,MAIZE,1.48,
ASHANTI,Atwima Kwanwoma,2015,MAIZE,1.37,
ASHANTI,Kwabre East,2015,MAIZE,1.37,
ASHANTI,Offinso,2015,MAIZE,1.59,
ASHANTI,Offinso North,2015,MAIZE,1.48,
ASHANTI,Adansi North,2015,MAIZE,1.37,
ASHANTI,Obuasi Municipal (Adansi West),2015,MAIZE,1.37,
ASHANTI,Adansi  South (East),2015,MAIZE,1.37,
ASHANTI,Asante Akim North,2015,MAIZE,1.59,
ASHANTI,Asante Akim South,2015,MAIZE,1.37,
ASHANTI,K. M. A.,2015,MAIZE,1.48,
ASHANTI,Ejura Sekyedumase,2015,GROUNDNUT,1.28,
ASHANTI,Mampong Municipal (Sekyere West) ,2015,GROUNDNUT,1.36,
ASHANTI,Sekyere Central,2015,GROUNDNUT,1.05,
ASHANTI,Sekyere East,2015,GROUNDNUT,0.98,
ASHANTI,Sekyere Afram Plains,2015,GROUNDNUT,0.98,
ASHANTI,Sekyere South,2015,GROUNDNUT,1.2,
ASHANTI,Afigya Kwabre,2015,GROUNDNUT,1.2,
ASHANTI,Atwima Nwabiagya,2015,GROUNDNUT,1.05,
ASHANTI,Offinso,2015,GROUNDNUT,1.13,
ASHANTI,Offinso North,2015,GROUNDNUT,1.2,
ASHANTI,Ejura Sekyedumase,2015,  COWPEA,0.53,
ASHANTI,Mampong Municipal (Sekyere West) ,2015,  COWPEA,0.94,
ASHANTI,Sekyere Central,2015,  COWPEA,0.94,
ASHANTI,Sekyere East,2015,  COWPEA,0.94,
ASHANTI,Sekyere Afram Plains,2015,  COWPEA,0.94,
ASHANTI,Ahafo Ano North,2015,  COWPEA,0.94,
ASHANTI,Atwima Nwabiagya,2015,  COWPEA,0.94,
ASHANTI,Bosumtwe,2015,  COWPEA,0.28,
ASHANTI,Offinso,2015,  COWPEA,0.66,
ASHANTI,Offinso North,2015,  COWPEA,0.94,
ASHANTI,Asante Akim North,2015,  COWPEA,0.94,
ASHANTI,Bekwai (Amansie East),2016,MAIZE,3.06,
ASHANTI,Bosome Freho,2016,MAIZE,1.37,
ASHANTI,Amansie Central,2016,MAIZE,1.53,
ASHANTI,Amansie West,2016,MAIZE,3.1,
ASHANTI,Ejura Sekyedumase,2016,MAIZE,1.65,
ASHANTI,Mampong (Sekyere West) ,2016,MAIZE,1.54,
ASHANTI,Sekyere Central,2016,MAIZE,1.65,
ASHANTI,Sekyere East,2016,MAIZE,2.35,
ASHANTI,Sekyere Afram Plains,2016,MAIZE,1.65,
ASHANTI,Sekyere South,2016,MAIZE,1.5,
ASHANTI,Afigya Kwabre,2016,MAIZE,1.65,
ASHANTI,Ahafo Ano North,2016,MAIZE,1.43,
ASHANTI,Ahafo Ano South,2016,MAIZE,1.4,
ASHANTI,Atwima Mponua,2016,MAIZE,1.83,
ASHANTI,Atwima Nwabiagya,2016,MAIZE,1.81,
ASHANTI,Ejusu Juaben,2016,MAIZE,1.37,
ASHANTI,Bosumtwe,2016,MAIZE,1.6,
ASHANTI,Atwima Kwanwoma,2016,MAIZE,1.37,
ASHANTI,Kwabre East,2016,MAIZE,1.45,
ASHANTI,Offinso,2016,MAIZE,1.65,
ASHANTI,Offinso North,2016,MAIZE,1.53,
ASHANTI,Adansi North,2016,MAIZE,1.4,
ASHANTI,Obuasi (Adansi West),2016,MAIZE,1.53,
ASHANTI,Adansi  South (East),2016,MAIZE,1.35,
ASHANTI,Asante Akim North,2016,MAIZE,1.66,
ASHANTI,Asante Akim South,2016,MAIZE,1.42,
ASHANTI,K. M. A.,2016,MAIZE,1.76,
ASHANTI,Ejura Sekyedumase,2016,Groundnut,1.59,
ASHANTI,Mampong (Sekyere West) ,2016,Groundnut,1.67,
ASHANTI,Sekyere Central,2016,Groundnut,1.34,
ASHANTI,Sekyere East,2016,Groundnut,1.4,
ASHANTI,Sekyere Afram Plains,2016,Groundnut,1.42,
ASHANTI,Sekyere South,2016,Groundnut,1.54,
ASHANTI,Afigya Kwabre,2016,Groundnut,1.63,
ASHANTI,Atwima Nwabiagya,2016,Groundnut,2.08,
ASHANTI,Offinso,2016,Groundnut,1.41,
ASHANTI,Offinso North,2016,Groundnut,1.52,
ASHANTI,Ejura Sekyedumase,2016,Cowpea,0.58,
ASHANTI,Mampong (Sekyere West) ,2016,Cowpea,1.06,
ASHANTI,Sekyere Central,2016,Cowpea,1,
ASHANTI,Sekyere East,2016,Cowpea,1.06,
ASHANTI,Sekyere Afram Plains,2016,Cowpea,1.09,
ASHANTI,Ahafo Ano North,2016,Cowpea,1.05,
ASHANTI,Atwima Nwabiagya,2016,Cowpea,1.21,
ASHANTI,Bosumtwe,2016,Cowpea,0.34,
ASHANTI,Offinso,2016,Cowpea,0.79,
ASHANTI,Offinso North,2016,Cowpea,1.13,
ASHANTI,Asante Akim North,2016,Cowpea,1.24,
BRONG AHAFO,Sunyani,2006,MAIZE,1.3,
BRONG AHAFO,Asutifi,2006,MAIZE,1.35,
BRONG AHAFO,Wenchi,2006,MAIZE,1.3,
BRONG AHAFO,Dormaa,2006,MAIZE,2.1,
BRONG AHAFO,Berekum,2006,MAIZE,1.7,
BRONG AHAFO,Tano North,2006,MAIZE,2,
BRONG AHAFO,Tano South,2006,MAIZE,2.05,
BRONG AHAFO,Sene,2006,MAIZE,1.8,
BRONG AHAFO,Nkoranza,2006,MAIZE,2.35,
BRONG AHAFO,Techiman,2006,MAIZE,2.1,
BRONG AHAFO,Asunafo North,2006,MAIZE,1.9,
BRONG AHAFO,Asunafo South,2006,MAIZE,1.95,
BRONG AHAFO,Jaman North,2006,MAIZE,1.95,
BRONG AHAFO,Jaman South,2006,MAIZE,2,
BRONG AHAFO,Kintampo North,2006,MAIZE,2.1,
BRONG AHAFO,Kintampo South,2006,MAIZE,1.92,
BRONG AHAFO,Atebubu -Amantin,2006,MAIZE,2.01,
BRONG AHAFO,Pru,2006,MAIZE,2,
BRONG AHAFO,Tain,2006,MAIZE,1.85,
BRONG AHAFO,Sunyani,2007,MAIZE,1.32,
BRONG AHAFO,Asutifi,2007,MAIZE,1.38,
BRONG AHAFO,Wenchi,2007,MAIZE,1.33,
BRONG AHAFO,Dormaa,2007,MAIZE,2.13,
BRONG AHAFO,Berekum,2007,MAIZE,1.75,
BRONG AHAFO,Tano North,2007,MAIZE,2.03,
BRONG AHAFO,Tano South,2007,MAIZE,2.11,
BRONG AHAFO,Sene,2007,MAIZE,1.82,
BRONG AHAFO,Nkoranza,2007,MAIZE,2.4,
BRONG AHAFO,Techiman,2007,MAIZE,2.16,
BRONG AHAFO,Asunafo North,2007,MAIZE,1.94,
BRONG AHAFO,Asunafo South,2007,MAIZE,1.97,
BRONG AHAFO,Jaman North,2007,MAIZE,1.98,
BRONG AHAFO,jaman South,2007,MAIZE,2.03,
BRONG AHAFO,Kintampo North,2007,MAIZE,2.14,
BRONG AHAFO,Kintampo South,2007,MAIZE,1.95,
BRONG AHAFO,Atebubu -Amantin,2007,MAIZE,2.04,
BRONG AHAFO,Pru,2007,MAIZE,2.02,
BRONG AHAFO,Tain,2007,MAIZE,1.87,
BRONG AHAFO,Sunyani,2008,MAIZE,1.36,
BRONG AHAFO,Asutifi,2008,MAIZE,1.4,
BRONG AHAFO,Wenchi,2008,MAIZE,1.38,
BRONG AHAFO,Dormaa,2008,MAIZE,2.2,
BRONG AHAFO,Berekum,2008,MAIZE,1.8,
BRONG AHAFO,Tano North,2008,MAIZE,2.1,
BRONG AHAFO,Tano South,2008,MAIZE,2.1,
BRONG AHAFO,Sene,2008,MAIZE,1.9,
BRONG AHAFO,Nkoranza,2008,MAIZE,2.4,
BRONG AHAFO,Techiman,2008,MAIZE,2.2,
BRONG AHAFO,Asunafo North,2008,MAIZE,1.85,
BRONG AHAFO,Asunafo South,2008,MAIZE,1.95,
BRONG AHAFO,Jaman North,2008,MAIZE,2,
BRONG AHAFO,jaman South,2008,MAIZE,2,
BRONG AHAFO,Kintampo North,2008,MAIZE,2.2,
BRONG AHAFO,Kintampo South,2008,MAIZE,2,
BRONG AHAFO,Atebubu -Amantin,2008,MAIZE,2.1,
BRONG AHAFO,Pru,2008,MAIZE,2.1,
BRONG AHAFO,Tain,2008,MAIZE,1.9,
BRONG AHAFO,Sunyani,2009,MAIZE,1.37,
BRONG AHAFO,Asutifi,2009,MAIZE,1.5,
BRONG AHAFO,Wenchi,2009,MAIZE,1.48,
BRONG AHAFO,Dormaa,2009,MAIZE,2,
BRONG AHAFO,Berekum,2009,MAIZE,1.69,
BRONG AHAFO,Tano North,2009,MAIZE,2,
BRONG AHAFO,Tano South,2009,MAIZE,2,
BRONG AHAFO,Sene,2009,MAIZE,1.82,
BRONG AHAFO,Nkoranza,2009,MAIZE,1.9,
BRONG AHAFO,Techiman,2009,MAIZE,1.9,
BRONG AHAFO,Asunafo North,2009,MAIZE,1.79,
